gene,log2FC_tumor_vs_normal,pvalue,FDR
AL353791.1,0.6904472754704183,0.0005878211321256932,0.005202126426007125
CTD-2330K9.3,0.1781220348518182,0.49803906454420976,0.6250865244148617
C14orf144,0.5302945510423118,0.005012647830402265,0.025293546596892973
POLR2J2,1.7305752323798806,7.478442062223927e-10,1.0891429606273659e-07
BOD1L2,0.390295778514213,0.021796119382262537,0.0693325736906382
IFNA14,0.3419007822038006,0.04542428964436041,0.11362008379245246
AP001631.10,-0.011064934802662407,0.9459620583176692,0.9678245493824331
CASP16,0.1631803434479453,0.5185740705655616,0.6423508802478121
AC007952.5,0.3527471779951592,0.2590820696031067,0.39286037298171916
OR2M3,0.5468145565300522,0.004251597325328802,0.02246667189559423
C1orf143,0.17486734219982614,0.414757208637915,0.5477581239276308
AC136604.1,0.49816443430969903,0.018560033178324893,0.06251375009518581
ORM2,-0.5348803018103364,0.07079824698433163,0.15399384933886331
C19orf24,-0.994357475154203,0.0021647643401369004,0.013583338653784397
RP11-685N3.1,-0.8175226905852213,0.1712835065869931,0.290159804061479
AC106873.4,-0.32304436304609574,0.22495485405061078,0.35429553340268777
CXorf28,0.15864349057512855,0.1395235093876906,0.25084028013899323
OST4,-1.1332678445305042,0.02186088416270209,0.06942013744698793
CT47A7,0.09944529820737909,0.1767271847629125,0.2968295971389784
RP1-241P17.4,0.3518576934129634,0.08837361905485604,0.17989800423017285
AL353608.1,0.34268763434647165,0.13815025565313518,0.24923687117288895
VN1R4,0.533615485965943,0.04463398478358948,0.1124142580948748
NUTM2E,0.08826035135662291,0.6241391684600068,0.7310293810397765
C1orf233,-0.6454358643113545,0.010222897454938571,0.041845171700479716
CLDN25,0.5027958987116152,0.07991248383275129,0.1679122948322672
PROB1,0.3950340177519389,0.1135987747458797,0.2156725233626238
ARL17B,0.16328048465344036,0.3015847972772608,0.4377056637156284
DHFR,-0.2132307644999747,0.3298960216152351,0.4645686173057374
SAPCD1,-0.4718448144022176,0.06856886200719309,0.1507599812515662
AC003101.1,0.1419871206823906,0.5106382955990142,0.6356254468567438
RP11-211G3.3,0.5015547867360494,0.1139151156608482,0.2161504904221797
AC012123.1,0.2589453898523432,0.01575003997587419,0.055946324396450954
CT45A4,0.18306979723510597,0.15673864915744837,0.27266799712337897
USP17L30,0.7912682685792369,0.005849880015463769,0.02820122056867134
AC097381.1,-0.25124517431419147,0.20322885322547748,0.3292129867572847
TSPY3,0.1681325575552093,0.2829933452142225,0.41868410922389526
C21orf54,0.03590809996441535,0.32558198801619376,0.46184996670567163
RPL41,-0.2544245345538645,0.5358807091159525,0.6576518339534309
PGA4,0.9665798475159301,0.0012903892374991342,0.009328719948031732
RFPL4AL1,0.18729092444487816,0.19104745871561613,0.31423781203588286
ORM1,-0.16562886933523768,0.6330921020278849,0.7380871898924782
AC103801.2,-0.22817810860466858,0.3969238752716472,0.5308341792127738
SFTA3,0.43091320251694964,0.04402776970652209,0.11144459893723942
SPINK8,-0.21761239583747644,0.39226583186456987,0.5266723688164957
PATL2,-0.14953767707670362,0.5855804087680305,0.6988714403455983
NKX1-2,-0.536838090724171,0.0057932457196368395,0.02802229903086912
TSPY8,0.015139196439526739,0.32558198801619365,0.46165767899408766
PRAMEF26,0.3927679942498409,0.029528959813878857,0.08461263677492689
USP17L26,0.7912682685792369,0.005849880015463769,0.028194457686040966
AC111200.1,0.0,,
NAMPTL,0.2504262550988182,0.3510198462950893,0.48533275115841396
PRR20C,0.16805529057104493,0.04862205641730107,0.11873427190332733
ZNF492,-0.007930183595154627,0.9749454196458741,0.9859340366329263
RP11-159G9.5,0.0454880362642498,0.8290036500801965,0.8872784832949083
ZNF688,-0.3472380559764794,0.1440660982490637,0.2566108637616692
PET100,-0.7633043398182102,0.005468196631452311,0.026925649775953343
PGA3,0.9681244010684327,0.007822705562998286,0.03469124810351711
FAM90A26,1.8958994131551419,1.570625310705322e-05,0.0003403693279792678
PRPS1L1,0.34084194730183776,0.04566475600392005,0.11397658775950052
IQCF3,0.7030334942431236,0.009126005859745318,0.03865426043607195
AC083862.1,-0.003633650091434959,0.98812396415391,0.9938513641745763
AC006455.1,0.627779781358006,0.014621524455543112,0.05348321095818648
POTEB2,0.16990519789241376,0.11454821797172558,0.2170421616269535
CISD3,-0.2273383552570749,0.31133071303603105,0.4479459979676006
ANKRD66,0.587823377141334,0.012165634634923362,0.047302171579162264
OR4F3,0.4355221955696812,0.027709493741313172,0.08108762250326666
C9orf147,-0.0340452925541479,0.8785466188472943,0.9208059091031002
OR5H6,0.6279580440275639,0.02011290109391871,0.06568594788388898
CT47A8,0.03641160606557808,0.2865896477327873,0.42209282867752884
USP17L25,0.7912682685792369,0.005849880015463769,0.028228304574019408
ANKRD18B,1.0591125532312264,0.010343073056887274,0.04217388563548802
AC106017.1,0.002554042720097077,0.7646027873684997,0.8398716245797176
PPP5D1,0.40626759439666316,0.03414174248490449,0.09322220106723542
MBD3L2,0.4335498229492148,0.08543973487878881,0.1757952284596537
FAM203B,-0.05052290402333526,0.8379632244406908,0.8933223974931915
CT47A4,0.03641160606557808,0.2865896477327873,0.4220096663301571
AL929472.1,0.0,,
PRB4,-0.007071733424513615,0.9785152724910342,0.9881022934494702
ANKRD63,0.07735867975804922,0.6411907533923368,0.7442048834418563
YY2,0.3159605174029889,0.03167139712001222,0.08859175216673704
STMND1,-0.12100199786053079,0.6523915368589311,0.753499572534124
LINC00692,0.14993514784993306,0.21022115181400525,0.33691859106580424
HSBP1,-0.10618942697375378,0.4035501851263662,0.537210244906802
AC008271.1,0.3806944868828239,0.034409050596848546,0.09370355868560878
USP17L28,0.7912682685792369,0.005849880015463769,0.02818769804622173
KRTAP21-3,0.0,,
FAM25E,0.4919406309682185,0.0010473886625036058,0.007947369443333976
AC013468.1,0.0,,
LINC01098,-0.049661525210006274,0.6845222946331617,0.7791861702869995
OR5H1,0.4680462714477873,0.024478582217964454,0.07516738661828107
PLSCR5,0.27961006399680605,0.051706745218082016,0.12369981733043832
C17orf105,0.07349393456990416,0.7709843990615601,0.8444612386385024
SBK3,0.6447405793537557,0.008131194395268422,0.035582719350580064
AL592284.1,-0.8199768229053359,0.015682477236636013,0.0558116733234005
HLA-DPA1,-1.1195385679664982,0.006607051488735098,0.03075778084212946
USP17L10,0.3216674888475594,0.03272683385207267,0.09052352143668546
RPS18,-0.37033812083823214,0.3366487980618209,0.471069243434274
USP17L29,0.7912682685792369,0.005849880015463769,0.028214756071704063
DIRC3,0.41878652629262103,0.009954681186041262,0.04105667606752664
TSPAN19,-0.5768162728415642,0.030102504891763002,0.08565767284647499
C18orf42,0.37354804873366687,0.05740988551143754,0.13282190388038123
GAGE2B,0.2165734203058713,0.11457049049132806,0.2170456893104639
CYP21A2,0.4895088626269297,0.05607014109941811,0.13059883287608173
OR5K2,0.45475587990788413,0.02215521332042507,0.07005592783415718
PRH1,0.04380432599527317,0.5404105728351194,0.6608562027891834
PSG1,1.368241554438321,6.698127905539378e-05,0.0010451783745770997
TAPBP,-0.9346020833449815,8.710132983493046e-06,0.00021244690861922723
FAM27D1,0.04681121093964613,0.9283448833987732,0.9560786813501687
AC107021.1,0.11745741455911096,0.34013741967610067,0.4743655444209473
SCAND3,0.3693594424748883,0.13295131435165294,0.2426859433835284
AC092687.4,0.27539866247435996,0.12322802957607407,0.2289978779293539
TMEM253,0.25673289850967684,0.42055857129649676,0.5528542789403186
TMA7,0.245810461028233,0.3693875914493988,0.5041291261276413
MCTS1,-0.1438458015950581,0.5195387337922841,0.6432201276602894
DYTN,0.1904241977389351,0.037236725151146295,0.09909741817899076
MTRNR2L4,-0.16059558539712748,0.4331136422254753,0.5648013224401508
ASCL5,0.1647721661931677,0.3695110722414344,0.5042060315109359
TMEM114,0.3400317862733272,0.09143940866906841,0.18405100004315844
KRTAP25-1,0.2523883422430924,0.16204761751940586,0.2792448784107879
USP17L24,0.7912682685792369,0.005849880015463769,0.028221528696781285
OR52I1,0.40630588632999093,0.02737267701754022,0.08062228936281926
OR5K1,0.43213240015623283,0.041202435360910734,0.10643360298207998
USP17L13,0.49818605383216835,0.08753660724651431,0.1787009377796287
CT45A3,0.4782513632669605,0.16406131705673013,0.2813879800483156
PRAMEF6,0.6722892954465347,0.01210587896344889,0.04715680020891376
C9orf172,-0.6657874105047443,0.0054405489403945295,0.026858547997609762
CT45A1,0.3310740698212613,0.19661151047042777,0.32105119738663124
C21orf37,0.10557723574448002,0.4581842742069925,0.5890856923625981
HLA-DQB2,-0.5583689987139477,0.14995414982124444,0.2642552597956044
GOLGA8N,0.8733677448069237,0.003496568783805041,0.019300752380366302
RP11-126K1.2,-0.44415008245430265,0.022643184692349806,0.07117340099262533
RP11-47I22.3,0.9493749548612227,0.008257592002332155,0.035930089643401525
TNF,-0.71686239138534,0.0008363311183508022,0.006769465491991309
FAM27E3,0.13615163606445924,0.7247600678627921,0.8099548400748663
PET117,0.07015183849526818,0.7384553412323749,0.8200036736447929
AL590708.2,0.10797989804507857,0.677977242035105,0.7738959851434963
LYRM9,0.7735442017359957,0.00045574286864550804,0.0043554541959283976
AL513478.1,0.42565415870950596,0.062088038753374875,0.14019159677174792
AC090186.1,0.3421263641788068,0.19559212936795226,0.31972432826653957
DEFB130,3.94189261698843,2.1784673299644633e-22,2.1891418198812893e-18
PHGR1,0.7505827705855719,0.004112718983318473,0.0218945227051169
USP17L11,1.3685784829529357,0.01066018775927993,0.043121184338543575
RNF224,-0.05093376834904584,0.8136378582196437,0.876400849575932
HIST1H2AM,-2.6934386343111885,1.1450490545000769e-07,6.347657148859919e-06
NPIPB7,0.15408569054898602,0.2284958164039946,0.35820974703636294
GPX1,-1.362334965104977,0.00044942162913094643,0.0043093873579550385
FLJ20373,0.06776388632933572,0.7802669929079478,0.8518553980913648
OR5H15,0.3213912021299528,0.056052618787395814,0.13056175527106034
BX649567.1,0.1951697451092371,0.2514624590953961,0.3846845377376527
BTBD18,0.2165221671877795,0.20312709557757905,0.329104799226742
AC109829.1,0.06292259196284045,0.5184901890795443,0.6423178589198137
TMEM238,-1.3507764094613401,0.00017932492739288942,0.0022020826302385794
AC104794.4,-0.008989937870493483,0.8482798239429118,0.9008574848932439
AC017104.2,0.2624840818790126,0.42285461337000696,0.5546620558354262
AC011294.3,0.3548260032619146,0.07005233406511596,0.1528817913045549
TWIST2,1.5634574997982176,0.00017762983507476666,0.002188843914980172
PIRT,0.6148469113978414,0.0004184963055835004,0.004076005525536201
PRR23C,0.10186803347952567,0.6634831616485074,0.7623532168119707
SPATA31A5,0.04327210639063746,0.4062432113886635,0.5395279232465049
TSPY4,0.0,,
AC139426.2,1.2964116785282571,1.3508030889148274e-06,4.876962459033702e-05
IFNA13,0.23144857438067779,0.18063948422712942,0.30143576502796804
HIST1H2BN,-1.9807741284431648,4.028031160743114e-10,6.746280855717926e-08
AC008394.1,0.8723696451003411,0.0018801606502971446,0.012248774311076826
AC012215.1,0.3425055595150926,0.03753288511485533,0.0996217544952935
AL353698.1,0.1409616975324855,0.04712105207145127,0.11641535396828859
POTEB,0.6225602309467095,0.006283916785918473,0.029653477239584284
RPS28,-0.5993049954427505,0.14618152005322282,0.2593520883159906
CTXN2,0.3890621164608913,0.04498072037270723,0.11290876336364798
PAGE2,-0.03734125259714523,0.7116613884801002,0.7999205273488559
TRIM26,-0.607219456481026,0.007324916800828558,0.033097162289355296
AL121963.1,-0.13565402892929065,0.434991785803701,0.5665561244096563
SPATA31A4,0.5800508706643119,0.03113677369899613,0.08758745853215825
TMEM229A,0.19061625277514,0.0829335965586946,0.17227901019500197
AL162431.1,-0.008697771754991201,0.9803628727741509,0.989123143424442
PRR20E,0.9359460761037921,0.010453798288435373,0.042530453036634434
ZNF879,0.17635661831225624,0.32853415386103624,0.46336074471192296
TCEB3CL,-0.1515037423100778,0.7301910785486663,0.8138520572688052
AC006547.14,0.25859079692430864,0.22737911659336413,0.35685346597637296
RBMY1A1,0.0,,
KBTBD13,0.6815760817631363,0.004972182390865481,0.02513036437416009
ZNF736,0.1022936607469922,0.6716058771711239,0.7691131008196722
PINLYP,0.3312239956327747,0.08930037466908658,0.18116434698910222
AC002365.1,0.5827851219449118,0.009188413955823366,0.03882042120751272
C5orf58,0.44707996626655133,0.061848514458692674,0.13982472909412796
FAM133B,0.6811017393317353,0.020373669399246067,0.06623726631467047
OR10G8,0.42458393593719157,0.02430923753395406,0.07479593630701296
MCIDAS,-0.1676314094999476,0.4191218098272046,0.5516451839689422
AL162407.1,0.2048539014143129,0.03378534616398043,0.09252185409506453
RP11-166B2.1,-0.02071166984398065,0.9376479293918448,0.9618662493487642
SPATA31A7,0.43459594549429603,0.15270725500902427,0.26762385866510024
HLA-B,-1.2663034635152464,0.00175647998161771,0.011627712342079296
WASH4P,0.040451840357242475,0.8030463805541577,0.8679930362749164
C11orf94,-0.29476389089641863,0.044515640460760446,0.112227212993021
IFNA17,0.16104365925406902,0.16421917558323398,0.28158663858645483
HNRNPUL2-BSCL2,-1.2145303845807587,0.0005408060530029038,0.004904252893075969
APOC2,-0.7974649214038569,0.0016989736771778328,0.011366707884837872
AC104667.3,0.18034691491722832,0.33740411279071025,0.47175693894096715
SHISA8,-0.2053334750408633,0.3937107709005868,0.5277966346953448
TBC1D3C,0.994924756634493,0.00022734874074132293,0.0026006004504377394
C19orf81,-0.215489008577869,0.3576332583231743,0.49187115758428496
ANKRD65,0.5428750057263128,0.03854622845727825,0.10162693159312321
ZSCAN31,0.09931273093210491,0.7105224700689614,0.7990251877627381
TMEM30C,0.37170845164274013,0.09918217734105457,0.1953320550662835
C12orf75,0.011678939649902631,0.9703699434853574,0.9830453052824535
SMIM1,-0.1285084443193858,0.6953712168642994,0.7877555220415247
FAM203A,-1.4392222389155926,2.703250262418912e-06,8.475807141044507e-05
PPP1R3E,0.3325289436340908,0.11070046527417376,0.21193160136029188
OR4F29,0.4355221955696812,0.027709493741313172,0.08111060373039793
KDM4E,0.5608373130688628,0.006928593548983277,0.03176721741271325
RPEL1,0.2274634465000484,0.06862895788293583,0.15081326658948926
AC006946.15,0.18486466756680764,0.16931153316580935,0.28779650279613367
RP11-383H13.1,0.5925885955187113,0.007861833645021073,0.034818671793220256
NFAM1,-0.3447812599593618,0.05134312769257972,0.1231382653275798
SPANXB1,0.09315532901612951,0.2349654372177292,0.3655907220873207
NKX1-1,0.3638899116651528,0.06034959256584856,0.13753329304778597
RNF148,0.8336423418699824,0.00019696825389630332,0.0023381085528402933
RP11-242G20.1,0.040025450154396625,0.4071933785199534,0.5403970233421833
AL133481.1,0.23543918459631807,0.07751777689260346,0.16423261411980797
ANKRD34C,0.5090738520377017,0.014311321530140593,0.05268894305051578
MFRP,2.229932085559955,2.883380722382037e-18,7.243773219804273e-15
KIAA0040,0.1929546347929989,0.40934519036479944,0.5425099739690651
USP17L27,0.7912682685792369,0.005849880015463769,0.028207986696446936
B3GALT4,0.049897409366809864,0.8336372324962182,0.890467227677192
AP001468.1,-0.8859485411934385,0.030629673009143103,0.08666692498067831
C10orf40,0.05806315901417858,0.74859322856553,0.8276380481436286
LCE6A,0.9361181478598665,0.0011882023706276455,0.008744229675896895
PNMA6C,-0.09724537109072501,0.579945495910339,0.694124855693544
AC018816.3,0.17783148795371762,0.33583685423680454,0.4702605097506652
PATE3,0.07921999149226594,0.6558756753965871,0.7562701849753647
AL953854.2,1.6951129330296326,3.6935889236927833e-07,1.6607102950420035e-05
OR5H14,0.3995300355365545,0.03975739722616296,0.1038259055939999
ZBTB22,0.03308820195401996,0.8635147812828421,0.9115113502452005
CT47A3,0.03641160606557808,0.2865896477327873,0.4220618993283182
GAGE2C,0.0,,
CLEC2L,0.34597892463853425,0.051336463794655514,0.12312918449369976
ZBED5,-0.006040033502039854,0.9774435421719633,0.9872680827506342
TSRM,0.24310164898159173,0.1608794870165824,0.2777981840389841
TLX1NB,0.3016845027951608,0.08691711868445746,0.1778124664819944
SLFN14,0.2025450021506774,0.13890594593133054,0.25015517036988183
PPIAL4G,0.4266047120063915,0.11466533896236944,0.21718442959812467
AC015987.2,0.1644950663534777,0.07326947256126001,0.15783171056122225
GAGE12F,-0.013714208190882166,0.32558198801619365,0.4613004437891759
CT47A1,0.8629588219944407,0.00911875512074749,0.038639835634995366
TAS2R39,0.17694790881205896,0.39450279825691825,0.5285007720091824
TSPY10,0.041394672785489015,0.27163446033873173,0.4065918957241253
CT47B1,0.5279287236084275,0.012196003906388732,0.04738358525238753
ZNF853,0.39051102829894524,0.04885224888377575,0.11908217077818375
CCDC163P,0.1291042780965539,0.6294066030827865,0.7355825963108591
IFNA4,0.3560786458330247,0.03625212921785249,0.09735372702036334
AC006372.1,0.5065354412745403,0.023653429654375134,0.07342385697842699
ARHGEF38,0.295666686008047,0.3428588046189106,0.47719268043626656
GAGE12B,0.0,,
CTAGE9,0.17681232340007802,0.37600603588364157,0.5104896630679502
C5orf27,0.13073449484273425,0.550092286427023,0.668784824165906
C8orf56,0.5719751275297508,0.0065791643179572215,0.030643810999375257
C3orf84,0.26349204638633356,0.11813589905259306,0.22185528865249632
OR10G9,0.49413991617749237,0.02686218835177153,0.07968966739863974
AC040160.1,0.11531871029545332,0.2637205477032472,0.3978952509505939
C4orf51,-0.04486811174671085,0.7816732042995149,0.8527198067385726
B3GNT9,-0.20383843151547865,0.40450188938965626,0.5381136891637179
CDKN2AIPNL,0.1870529674800383,0.2195078202202614,0.3480638457213594
FAM27E1,-0.12776269516087768,0.7537929534408196,0.8319047701425905
MBD3L5,0.08656450474624107,0.32558198801619365,0.4616910177908319
CKMT1B,0.8785107124029832,0.03942309649196535,0.10323457893101232
RNF223,0.0913913754160729,0.5921373232453528,0.7043129503808429
PATE4,0.21854516906815036,0.43095137108236214,0.562748402054013
OR4A47,0.6555641364487473,0.014269971017750696,0.052573490078513106
PRSS56,0.03486381534082539,0.9233466909243039,0.9522011973059978
RP11-147C23.1,0.42903573833387826,0.0255094783030301,0.07718043612411356
ZNF737,-0.27005779685763454,0.13089178265490253,0.2398489285009328
RGL2,-0.9387684368429916,0.002843049500634165,0.016575448248794852
AC074212.3,0.3740733677143201,0.027775536407456586,0.08114499765357376
SHISA9,0.9694423175055071,0.01664482483520389,0.05807772387811247
OR7E24,0.1365710598680696,0.5691629079574625,0.6848089638609386
AC114783.1,0.1382620074243863,0.16300353016997696,0.2802759841131846
HLA-DQA2,-0.8564922809269246,0.02257652030355997,0.07105275682131981
GAGE13,0.0,,
KIFC1,-1.975488176465252,1.1769475267376917e-08,1.0065655911648566e-06
C2orf74,-0.11932535283044088,0.5503425078556403,0.6688911298308333
GAGE12C,0.0,,
AL627309.1,-0.15319036404325814,0.45625604699775957,0.587170009128576
IRGM,0.277128627100656,0.13137010653018544,0.24046233160689132
AMY1A,0.4233716847736829,0.06474312474844861,0.1445464698060787
FAM200B,0.35085314853072846,0.1645871444020251,0.28209305602339013
C3orf79,0.12803700144018837,0.19522969666797688,0.31923573701350577
FAM231A,0.6354263281131344,0.02755477178457929,0.08090550628517583
AC005008.2,0.17684623749801523,0.14512840919247155,0.2579500356439439
CT47A5,0.03641160606557808,0.2865896477327873,0.4220309745115444
TSPY6P,0.0,,
LRRC37A2,0.09082948188457296,0.7063297131290887,0.7959972285784694
AC016745.1,0.34268763434647165,0.13815025565313518,0.24924226365935603
C9orf69,-0.884854661480281,0.0012879489670212442,0.009321281360890518
OR2W3,0.6166475636488292,0.019793079579385527,0.06498959539070255
GABARAPL3,0.5936100470651859,0.018287995032072155,0.06194372567958075
PAGE2B,0.0005771919159164168,0.9945012271647808,0.997068443173334
TXNDC5,-1.1342065015999347,0.0019479615194668272,0.012548118787898811
GATSL3,0.3610972308717524,0.13461367594284504,0.24485859655109102
RNF103,0.23985640013723586,0.06943804162749406,0.1520913042802418
RBM14,-0.551015508686131,0.13605176544024242,0.2466505846850074
LINC01119,0.27665300781266167,0.14346022305855957,0.2559990106487973
ALKBH6,-0.379156195067873,0.1053134694495644,0.20430406457503333
ASB14,0.4349706009913794,0.006891702856366947,0.031666539553558054
PCDHA13,0.3136125855538602,0.07378506996813944,0.15856847051108494
KLHL41,0.48442426749978734,0.07843392350557725,0.16568898408819546
POM121L7,0.5880333155218689,0.0523398581784775,0.12458447869972583
OR1J4,0.46005523384302066,0.016499467750105884,0.05780887170845945
C2orf61,0.040469154677523544,0.8571235347641772,0.9072418328457856
RP11-295P9.3,-0.07956802133028607,0.7707760852111861,0.8444255247011888
NME1,-1.0989244694064855,0.000824953917878298,0.0066962535708877365
TNFSF12,-0.2000608530495489,0.5298159280023192,0.6523267418048369
CDRT4,0.045121104940542445,0.8410892725321197,0.8955141904461008
APOBEC3G,-0.7325522169430019,0.00405441903890654,0.021648026605320548
WBP1,-0.24274809650634221,0.4848419380064315,0.6139792105110173
MRPS17,1.5412162125637705,6.965505812779993e-12,2.6540841889002053e-09
WI2-3308P17.2,0.24810900018195106,0.08949001033706802,0.18143551172746827
DEFA3,-0.021111827228534913,0.8875516735521942,0.9268426444483009
GET4,-0.52291470069654,0.061464766249617955,0.13923792516736042
KRTAP9-2,0.22716095295905936,0.11684188874229515,0.22020707801412678
C1orf226,0.36370555741186594,0.24525933113223022,0.37755472977386256
ADSL,-0.49913758112948825,0.008534470246846237,0.03682083363286872
LILRA4,-0.3316620431157278,0.27053204624204724,0.40545511300318166
LILRA2,0.6555624598853329,0.017788151871544235,0.06072809178092339
TEX35,0.505776014227303,0.00816295192528772,0.035651796581449825
AMY2B,1.1299478351538998,1.5739503212181772e-05,0.00034052241094450445
LY6G5B,-0.29664144376634294,0.17259486288548662,0.2918892253679325
PSMB9,-1.0561531938280875,0.0027799268537011578,0.016279420135689355
PCDHGC3,0.6469385176045663,0.014918428413722222,0.054075651425177604
SMKR1,-0.4629807802473306,0.026630343679240748,0.07921261130571083
UGT1A5,0.20550633231721813,0.015687140143491363,0.05581460319720385
COX19,0.19371997537117647,0.22323065510724946,0.35237902186188347
RP11-146D12.2,0.9321046638194961,0.000248916524537609,0.0027782920719667853
DEFA1B,0.2543336154230549,0.2398639396953842,0.3715441587666922
GAGE2D,0.0,,
ACAD11,0.12783763132700976,0.6069161348820284,0.717042626457758
PPIL3,0.23363622907304338,0.14559085617559867,0.258580891149344
LCE1F,1.0205284461116435,0.000884501746065474,0.00702914831649818
KIR3DL2,0.1922333794606084,0.14539460987952257,0.2582993785343096
KRTAP13-3,0.406791991580927,0.031258246531195744,0.08773708963982824
TNFRSF13B,0.09458537759215857,0.724672062457925,0.80994652908184
AL589765.1,0.22508731425849252,0.056823585083470685,0.1319210365031297
KRTAP9-1,0.3406652762534022,0.05560660522965854,0.1299160914537019
L1TD1,0.5993561209723013,0.05826695810881983,0.13422559153831495
AQP1,2.6986850078318936,3.555525232390197e-08,2.4472241822115815e-06
C1QTNF9,0.6078836929378639,0.00025444155518985963,0.0028236731100896102
ISY1,-0.22055060003198745,0.10950595397706092,0.2102575369529611
PNMA2,0.33178946614753446,0.20510347637706516,0.33123098981327886
LRRD1,0.5514300980146774,0.057377757083280155,0.13276285538334842
KRBOX1,2.1962568930196165,2.1615902572076565e-07,1.0596009997404751e-05
PCDHGC5,0.3394929874659687,0.044623677501325655,0.11240400731606315
ARHGEF25,1.315298520622096,3.5830841338554363e-06,0.00010559065237863132
TMEM189,-0.8948802492566204,0.004313406135539438,0.02266659278342783
RDH14,-0.3815743888529739,0.037088502412336494,0.09876834788434329
KRTAP4-7,0.3676228367892418,0.04244751473376475,0.10874235502463923
PLCXD2,0.17378232888469736,0.4313086908642404,0.5631052402877422
MIF,-2.5369350142492806,8.08599596540332e-06,0.00019967908564583076
GVQW1,-0.1363309904304142,0.37018884942023156,0.5047185059119337
NSUN6,-0.09585454436964458,0.6789072124523572,0.7744886930087578
HLA-DOB,-0.3304006495347913,0.14812538697042854,0.2618775534246721
UGT1A9,0.08534819841185697,0.20714187507032186,0.33329069242694326
KRTAP10-5,0.41441569149041946,0.023413715146932836,0.07288860703578937
YAE1D1,-0.0908165610058469,0.7311923065755186,0.8146065952081359
OR14A2,0.2833839141620159,0.06892609336334096,0.15129714115513615
TDGF1,0.17479236991791813,0.5222975690697506,0.6458378533492422
KRTAP5-8,-0.05603873716261798,0.8170240464791261,0.8789032428484439
KRTAP4-16P,0.13471548560037333,0.1946782366553366,0.31856726919874245
CRCP,-0.2705270403404092,0.06926951189261238,0.15178572285409112
RPL36A,0.5497800540040787,0.023827418844844538,0.07386757117749275
PDXP,-0.9969867003109874,4.943954010805297e-05,0.0008191557107103451
RPP21,-0.8881875307808427,0.005925422850856418,0.028469794036938154
CD302,0.6934296286894179,0.0009965567757099696,0.007659196205819873
EGFL8,0.41505948634732936,0.05510371032115591,0.12904618620771283
GAGE12I,-0.02518855781360799,0.16376996172849517,0.28112714878646017
ATP5J2,-0.48286170970827413,0.039930715546962085,0.10412969003021201
SSX2,0.3060886639871964,0.06722581420508207,0.14850376244649197
ARHGAP8,-1.0997718857001653,0.000268874585619753,0.002929119020816304
ARPC4,-1.0805119751987347,0.0022253215061570045,0.013829471747292356
CORT,0.11322092438235054,0.4755927574789267,0.6051732311754694
KRTAP9-4,0.4340790136891115,0.020997696907861532,0.067651765382206
KRTAP5-4,0.38335405885313223,0.08378867616258377,0.17348148897863488
UGT1A8,0.46355506029479243,0.04057199731653991,0.10528289245549634
INMT,1.6037460859099215,4.631603903696371e-06,0.00012946589048190495
ARPC1A,-0.7596525993667775,0.001393147884603291,0.009874486936511976
TMEFF1,-0.21229277780653333,0.09579374122031664,0.19060118909473556
SPRR2A,0.25880479050049254,0.35424209765196857,0.48834334855677786
ATP5O,-0.33122671538149273,0.32126271116426497,0.4581846415682229
PLEKHO2,-0.5452745296445136,0.0497874108280569,0.12057204275482439
C8orf58,0.33558867191149133,0.14390249141361156,0.25646689783573373
PISD,-0.4089503579789415,0.19116955944099107,0.31437160495594524
HOGA1,0.22912615658928814,0.44122839258372315,0.5724870599370447
PWP2,-0.6603249037495154,0.011499495532737646,0.04550440268103194
C2orf15,-0.3233145891870106,0.2307545187587999,0.36060215519900163
PI4KA,0.07247882068269718,0.7331393438312408,0.8160067858625617
AKAP2,0.34326006089515015,0.21299091328757316,0.3402504868654038
USP27X,0.38394739265898226,0.04678666470085907,0.11588838885356982
KIR3DL3,0.28912257501752786,0.043136351136640036,0.10996876166464989
HYPK,0.4108365789088637,0.008192977728330119,0.035703049953161044
LINC01100,0.11951256858042296,0.2631846742050698,0.3974367407148165
AMACR,-0.04845771138621213,0.8154510355517941,0.8778219021167627
MTFP1,-1.0432021248584584,0.00010237732647009251,0.00142504918693922
ARHGDIG,-0.8093157793133101,0.02989362440354452,0.08527121317651458
OR51B5,0.3636132949033165,0.005516654699640446,0.027087517604823787
CT45A2,0.15500174083024684,0.17234029534228618,0.2915322999570127
TCP10L,0.09084265842729178,0.6507303639258708,0.7522611463344456
PSG2,1.2770138614920217,0.000974115584707962,0.00754728810173037
ARFGAP3,-0.3882631245548702,0.11463430605466343,0.21714611527677904
BGLAP,-0.4420558099118628,0.06627981683490657,0.14691303981360251
C22orf39,-0.14972168414215892,0.31012018616210446,0.4466566664279796
PEG10,-0.6689655408515711,0.10500784313412265,0.2038685888050229
CT45A5,-0.05910201281020536,0.6792301369040394,0.7747101351510916
CT47A2,0.03641160606557808,0.2865896477327873,0.4220792004823185
UGT1A1,0.07233831593708359,0.12640771667300438,0.23344135713443373
EIF6,-0.9055958697966986,0.0192066011603362,0.06376185499181317
TBC1D3H,0.1451742724389704,0.6173497006806472,0.7252084191084625
RBMY1E,0.0,,
PCDHGC4,0.17086245617866402,0.3498029008072512,0.4842164543304728
GTF2A1L,0.5651865459903975,0.029867612192572314,0.08523315698172758
MRPL20,-0.8864284861879179,0.005592059438276339,0.027305444749873144
